Street,Area,Price,sqm,Rooms,PricePerSqm,lat,lng
Bachstraße 1,Tiergarten(Tiergarten),1250.0,50.0,2,25.0,52.5183686,13.3393241
Maximilianstraße 46,Pankow(Pankow),780.0,56.5,2,13.805309734513274,52.5610022,13.4102834
Heidestraße 19,Tiergarten(Tiergarten),1854.81,92.05,4,20.150027159152636,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1593.93,81.95,3,19.450030506406346,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1813.37,98.02,3,18.5,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1162.88,58.88,2,19.75,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1583.5,86.06,3,18.399953520799443,52.5342539,13.3652218
Leibnizstr. 85,Charlottenburg(Charlottenburg),859.0,28.45,1,30.193321616871707,52.5095456,13.3140861
Wedellstr 33,Lankwitz(Steglitz),663.0,55.17,2,12.017400761283305,52.4334802,13.3592073
Große-Präsidentenstraße 5,Mitte(Mitte),4400.0,174.49,5,25.216344776204938,52.5228824,13.4005759
Harzer Straße 106,Neukölln(Neukölln),1844.0,105.35,3,17.503559563360227,52.48774179999999,13.4441476
Gustav-Müller-Platz 8,Schöneberg(Schöneberg),1999.0,102.92,4,19.422852701127088,52.4836804,13.361807
Graefestrasse 32,Kreuzberg(Kreuzberg),1470.0,73.7,2,19.94572591587517,52.4905978,13.4150737
Silbersteinstr. 131,Neukölln(Neukölln),525.0,22.0,1,23.863636363636363,52.4652842,13.423904
Hildburghauser Straße 187,Lichterfelde(Steglitz),1201.54,125.16,4,9.600031959092362,52.4183311,13.3261242
Roonstraße 28,Lichterfelde(Steglitz),1451.23,130.31,3,11.136750824955874,52.44649800000001,13.3103946
Stralauer Allee 13A,Friedrichshain(Friedrichshain),1190.0,62.0,2,19.193548387096776,52.4980954,13.4608058
Fritz-Reuter-Strasse 27,Niederschönhausen(Pankow),543.0,59.3,2,9.156829679595278,52.589619,13.410154
Leibnizstraße 85,Charlottenburg(Charlottenburg),949.0,30.97,1,30.642557313529224,52.5095456,13.3140861
Heidestraße 19,Tiergarten(Tiergarten),1880.75,92.42,4,20.350032460506384,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1601.71,81.72,3,19.59997552618698,52.5342539,13.3652218
Neuruppiner Str. 8,Hellersdorf(Hellersdorf),481.88,68.84,3,7.0,52.5414781,13.5928242
Hilda-Geiringer-Weg H 2,Tiergarten(Tiergarten),1800.0,84.0,2,21.428571428571427,52.5268643,13.3724638
Hilda-Geiringer-Weg H 6,Tiergarten(Tiergarten),2550.0,131.0,4,19.46564885496183,52.5268643,13.3724638
Hilda-Geiringer-Weg H 6,Tiergarten(Tiergarten),2820.0,132.0,4,21.363636363636363,52.5268643,13.3724638
Hilda-Geiringer-Weg H 8,Tiergarten(Tiergarten),2400.0,107.0,3,22.429906542056074,52.5268643,13.3724638
Hilda-Geiringer-Weg H 8,Tiergarten(Tiergarten),1900.0,103.0,3,18.446601941747574,52.5268643,13.3724638
Hilda-Geiringer-Weg H 6,Tiergarten(Tiergarten),2500.0,139.0,4,17.985611510791365,52.5268643,13.3724638
Hilda-Geiringer-Weg H 6,Tiergarten(Tiergarten),2800.0,122.0,2,22.950819672131146,52.5268643,13.3724638
Kronenstraße 13,Mitte(Mitte),1432.95,111.34,2,12.870037722292079,52.5110675,13.3895028
,Kreuzberg(Kreuzberg),5700.0,186.0,2,30.64516129032258,52.4876613,13.3814081
Kohlhasenbrücker Straße 0,Wannsee(Zehlendorf),1900.0,128.49,2,14.787142968324382,52.4065998,13.1433955
Kurfürstendamm 188/189,Charlottenburg(Charlottenburg),1550.0,103.0,3,15.048543689320388,52.5007697,13.3160083
Bachstraße 1,Tiergarten(Tiergarten),1625.0,65.0,2,25.0,52.5183686,13.3393241
Bachstraße 1,Tiergarten(Tiergarten),1180.0,59.0,2,20.0,52.5183686,13.3393241
,Wilmersdorf(Wilmersdorf),4636.35,300.0,7,15.454500000000001,52.4904703,13.3144802
Gerichtstraße 65-68,Wedding(Wedding),600.0,30.5,1,19.672131147540984,52.5436407,13.3726169
Forster Str. 1,Hellersdorf(Hellersdorf),488.3,50.6,2,9.650197628458498,52.49626689999999,13.4341749
Gerichtstraße 65-68,Wedding(Wedding),465.0,19.5,1,23.846153846153847,52.5436407,13.3726169
Brüsseler Str. 11,Wedding(Wedding),1499.0,129.0,3,11.62015503875969,52.5475736,13.3509521
Otto-Suhr-Allee  22A,Charlottenburg(Charlottenburg),2157.1,154.35,5,13.975380628441853,52.515013,13.3170497
Heidestraße 19,Tiergarten(Tiergarten),2135.49,101.69,3,21.0,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),2204.19,107.26,4,20.549972030579898,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),2487.88,121.36,5,20.5,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),2476.8,115.2,4,21.5,52.5342539,13.3652218
,Kladow(Spandau),520.0,60.0,2,8.666666666666666,52.4595308,13.137579
Gerichtstraße 65-68,Wedding(Wedding),475.0,19.9,1,23.869346733668344,52.5436407,13.3726169
Gerichtstraße 65-68,Wedding(Wedding),668.0,30.38,1,21.988150098749177,52.5436407,13.3726169
Gerichtstraße 65-68,Wedding(Wedding),460.0,19.5,1,23.58974358974359,52.5436407,13.3726169
Wexstraße 13-15,Schöneberg(Schöneberg),530.0,23.37,1,22.67864783910997,52.47883770000001,13.3367104
Weitlingstraße 57,Lichtenberg(Lichtenberg),904.38,77.1,2,11.729961089494164,52.50615,13.49619
Weitlingstraße 58,Lichtenberg(Lichtenberg),1050.3,90.0,3,11.67,52.5061879,13.4957373
Heidestraße 19,Tiergarten(Tiergarten),1528.55,81.96,3,18.649951195705224,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1841.94,92.56,4,19.899956784788245,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1576.88,85.7,3,18.400000000000002,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),2259.45,121.15,3,18.65002063557573,52.5342539,13.3652218
Gaußstraße 2,Oberschöneweide(Köpenick),360.0,22.1,1,16.289592760180994,52.45901680000001,13.5318256
,Wilmersdorf(Wilmersdorf),1500.0,90.0,3,16.666666666666668,52.4904703,13.3144802
Osloer Straße 99,Wedding(Wedding),1204.38,128.81,3,9.35005046192066,52.555614,13.3796536
Krowelstr. 14a,Spandau(Spandau),780.0,94.0,4,8.297872340425531,52.524684,13.2007871
Heidestraße 19,Tiergarten(Tiergarten),1929.36,100.75,3,19.149975186104218,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),2275.82,122.29,4,18.61002534957887,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1677.36,93.97,3,17.84995211237629,52.5342539,13.3652218
,Wilmersdorf(Wilmersdorf),1200.0,60.0,2,20.0,52.4904703,13.3144802
,Neukölln(Neukölln),317.55,41.06,1,7.733804188991719,52.4743863,13.4470859
Voxstraße 1,Tiergarten(Tiergarten),1787.0,110.75,3,16.135440180586908,52.508335,13.3735128
,Charlottenburg(Charlottenburg),1349.0,51.0,2,26.45098039215686,52.5166023,13.3041054
Hielscherstraße 25,Rosenthal(Pankow),960.0,90.0,3,10.666666666666666,52.58692,13.36647
Königstraße 19 b,Mariendorf(Tempelhof),765.0,51.0,2,15.0,52.44592,13.38059
Schubartstr. 57,Wittenau(Reinickendorf),1285.47,150.0,3,8.5698,52.58480830000001,13.30165
Gleimstraße 23,PrenzlauerBerg(PrenzlauerBerg),5200.0,324.0,5,16.049382716049383,52.5473325,13.4110396
Zachertstraße 57,Friedrichsfelde(Lichtenberg),384.5,45.01,"1,5",8.542546100866474,52.50593,13.50876
Borsigstraße 28,Mitte(Mitte),1250.0,85.0,2,14.705882352941176,52.5294207,13.3896068
,Charlottenburg(Charlottenburg),1099.0,43.0,"1,5",25.558139534883722,52.5166023,13.3041054
,Charlottenburg(Charlottenburg),2065.0,182.13,4,11.33805523527151,52.5166023,13.3041054
Gaußstraße 2,Oberschöneweide(Köpenick),400.0,40.29,2,9.928021841648052,52.45901680000001,13.5318256
Gerichtstraße 65,Wedding(Wedding),455.0,19.5,1,23.333333333333332,52.5436407,13.3726169
Sybelstr. 32,Charlottenburg(Charlottenburg),1920.0,120.0,4,16.0,52.5020475,13.2974088
Sybelstr. 32,Charlottenburg(Charlottenburg),1280.94,88.19,3,14.524776051706544,52.5020475,13.2974088
Glasower Straße 28; WE55,Neukölln(Neukölln),1105.0,55.0,2,20.09090909090909,52.4643735,13.4357028
,Kreuzberg(Kreuzberg),1620.0,65.0,2,24.923076923076923,52.4876613,13.3814081
Abram-Joffe-Straße 4,Adlershof(Treptow),1472.0,112.19,4,13.120598983866655,52.4343322,13.5304165
Ferdinandstraße 33,Lichterfelde(Steglitz),1651.32,137.61,4,11.999999999999998,52.4279279,13.3287938
Zimmerstraße 94,Mitte(Mitte),2274.81,90.02,3,25.27005109975561,52.5079563,13.3871385
Zimmerstraße 94,Mitte(Mitte),1699.51,80.78,3,21.038747214657093,52.5079563,13.3871385
Heynstr. 31,Pankow(Pankow),1046.85,69.79,2,14.999999999999998,52.5651277,13.4029148
Bizestr. 127,Weißensee(Weißensee),1060.0,53.02,2,19.992455677102978,52.5501144,13.4636687
Linienstr. 214,Mitte(Mitte),1020.0,55.0,1,18.545454545454547,52.5285466,13.4059056
Friedrichshagener Straße 2,Köpenick(Köpenick),1373.0,114.42,3,11.999650410767348,52.45265999999999,13.57669
Friedrichshagener Straße 2,Köpenick(Köpenick),1407.0,117.31,3,11.993862415821328,52.45265999999999,13.57669
Friedrichshagener Straße 2,Köpenick(Köpenick),985.0,82.1,2,11.997563946406823,52.45265999999999,13.57669
Liesenstr. 4,Wedding(Wedding),1250.0,86.0,2,14.534883720930232,52.5377654,13.3757791
Berliner Allee 208,Weißensee(Weißensee),772.49,104.39,3,7.400038317846537,52.5567872,13.4674436
Forster Str. 7,Hellersdorf(Hellersdorf),458.25,70.5,3,6.5,52.4955349,13.4333376
Heidestraße 19,Tiergarten(Tiergarten),1795.36,97.84,3,18.349959116925593,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1771.45,97.87,4,18.100030652906916,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1404.7,80.73,3,17.399975226062182,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),2149.92,119.44,3,18.0,52.5342539,13.3652218
Linienstraße 220,Mitte(Mitte),2650.0,122.0,4,21.721311475409838,52.52830849999999,13.4083372
Sredzkistr. 40,PrenzlauerBerg(PrenzlauerBerg),1099.0,64.6,2,17.012383900928793,52.538,13.41863
Sredzkistr. 40,PrenzlauerBerg(PrenzlauerBerg),794.0,44.94,2,17.668001780151315,52.538,13.41863
Juliusstr. 29,Neukölln(Neukölln),1200.0,93.0,3,12.903225806451612,52.4635725,13.4355842
Dunckerstr. 60,PrenzlauerBerg(PrenzlauerBerg),1194.0,66.33,2,18.000904568068748,52.547437,13.424968
Friedrichstraße 88/89,Mitte(Mitte),4835.0,310.0,5,15.596774193548388,52.5176254,13.389605
Rykestr. 50,PrenzlauerBerg(PrenzlauerBerg),1344.0,48.86,2,27.507163323782237,52.5357177,13.4189852
Chausseestraße 60,Mitte(Mitte),1303.65,86.91,3,15.000000000000002,52.5369517,13.3757936
Michaelkirchstraße 21,Mitte(Mitte),728.61,30.98,1,23.518721755971594,52.51163,13.42273
Gerichtstraße 66,Wedding(Wedding),673.0,30.38,1,22.152732060566162,52.5438401,13.3727583
,Friedrichshain(Friedrichshain),600.0,13.0,1,46.15384615384615,52.51582399999999,13.4539891
Heidestraße 19,Tiergarten(Tiergarten),1529.44,81.57,3,18.750030648522742,52.5342539,13.3652218
,Alt-Hohenschönhausen(Hohenschönhausen),2200.0,135.0,"3,5",16.296296296296298,52.5485593,13.5084938
Schildhornstr. 75,Steglitz(Steglitz),4972.0,226.0,7,22.0,52.463612,13.3178655
Käthe-Niederkirchner-Sraße 41,PrenzlauerBerg(PrenzlauerBerg),998.0,48.0,2,20.791666666666668,52.5318034,13.4287209
Stresemannstraße 74,Kreuzberg(Kreuzberg),695.0,38.0,1,18.289473684210527,52.5038113,13.3838374
Idastraße 2,Niederschönhausen(Pankow),1486.0,106.0,3,14.018867924528301,52.58336,13.41252
Rigaer Straße  37 B,Friedrichshain(Friedrichshain),1347.49,89.24,3,15.099619004930526,52.51591999999999,13.4659
Zossener Straße 128,Hellersdorf(Hellersdorf),260.0,32.5,1,8.0,52.54396999999999,13.59327
Fritz-Reuter-str. 10,Schöneberg(Schöneberg),1980.0,112.0,4,17.678571428571427,52.4805572,13.3489055
,Lichtenrade(Tempelhof),1249.0,88.08,3,14.180290644868302,52.398496,13.4064619
Stralauer Allee 13,Friedrichshain(Friedrichshain),1200.0,63.0,2,19.047619047619047,52.4980954,13.4608058
Heidestraße 19,Tiergarten(Tiergarten),1461.03,79.62,3,18.35003767897513,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1872.39,108.86,3,17.1999816277788,52.5342539,13.3652218
Danziger Straße 73,PrenzlauerBerg(PrenzlauerBerg),4099.0,254.43,7,16.110521557992374,52.5395352,13.4253634
Heidestraße 19,Tiergarten(Tiergarten),1519.39,85.12,3,17.8499765037594,52.5342539,13.3652218
Schnackenburgstraße 10,Friedenau(Schöneberg),980.0,91.8,2,10.675381263616558,52.474447,13.333496
Brüder-Grimm-Gasse 4,Tiergarten(Tiergarten),1990.0,125.46,3,15.86162920452734,52.5066454,13.3740516
Heidestraße 19,Tiergarten(Tiergarten),1513.86,84.81,3,17.85001768659356,52.5342539,13.3652218
Rykestr. 50,PrenzlauerBerg(PrenzlauerBerg),1248.0,52.0,1,24.0,52.5357177,13.4189852
Pankstr. 92,Wedding(Wedding),453.12,64.0,2,7.08,52.5454968,13.3703274
Clausewitzstr. 2,Charlottenburg(Charlottenburg),2500.0,113.0,"3,5",22.123893805309734,52.5014342,13.3088059
,Mitte(Mitte),1300.0,35.41,2,36.71279299632872,52.519444,13.4066669
Heidestraße 19,Tiergarten(Tiergarten),1952.44,104.13,4,18.750024008450975,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1408.88,80.05,3,17.6,52.5342539,13.3652218
Ottostr. 18,Tiergarten(Tiergarten),618.33,82.48,2,7.49672647914646,52.52616,13.3356199
Bürgerstr. 70/72,Britz(Neukölln),906.0,56.57,2,16.015555948382534,52.46169,13.43662
,Wedding(Wedding),665.0,44.2,"1,5",15.04524886877828,52.5504827,13.3519841
,Rudow(Neukölln),1066.0,69.4,2,15.360230547550431,52.4157247,13.4964949
Gerichtstrasse 65,Wedding(Wedding),465.0,19.5,1,23.846153846153847,52.5436407,13.3726169
Gerichtstrasse 66,Wedding(Wedding),585.0,25.05,1,23.353293413173652,52.5438401,13.3727583
Gerichtstrasse 66,Wedding(Wedding),435.0,18.2,1,23.9010989010989,52.5438401,13.3727583
,Buckow(Neukölln),930.0,92.0,2,10.108695652173912,52.4236302,13.4366333
Rostocker Str. 25,Tiergarten(Tiergarten),1426.0,101.81,3,14.006482663785482,52.53185999999999,13.3268718
Rostocker Str. 25,Tiergarten(Tiergarten),957.0,70.88,2,13.501693002257337,52.53185999999999,13.3268718
Rostocker Str. 25,Tiergarten(Tiergarten),591.0,41.84,"1,5",14.125239005736136,52.53185999999999,13.3268718
Rostocker Str. 25,Tiergarten(Tiergarten),561.0,39.66,"1,5",14.145234493192135,52.53185999999999,13.3268718
Rostocker Str. 25,Tiergarten(Tiergarten),780.0,57.75,2,13.506493506493506,52.53185999999999,13.3268718
Zimmerstraße 95,Mitte(Mitte),1999.19,101.43,3,19.71004633737553,52.5075089,13.3866303
Heidestraße 19,Tiergarten(Tiergarten),1518.5,85.07,3,17.85000587751264,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1503.07,84.68,3,17.749999999999996,52.5342539,13.3652218
Kyritzer Str. 109,Hellersdorf(Hellersdorf),464.17,66.31,2,7.0,52.5428,13.59255
Heidestraße 19,Tiergarten(Tiergarten),2379.41,122.65,4,19.4,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),2162.91,111.49,3,19.40003587765719,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1873.01,108.58,3,17.250046048996133,52.5342539,13.3652218
Am Schlachtensee 60,Zehlendorf(Zehlendorf),1410.0,115.4,4,12.218370883882148,52.44130999999999,13.21999
Joachim-Friedrich-Str. 10a,Wilmersdorf(Wilmersdorf),1820.0,84.18,3,21.620337372297456,52.4955104,13.2961823
,Dahlem(Zehlendorf),1043.31,61.97,2,16.83572696466032,52.4582353,13.2870827
,Dahlem(Zehlendorf),1068.62,63.31,"1,5",16.879166008529456,52.4582353,13.2870827
,Dahlem(Zehlendorf),1006.75,63.31,"1,5",15.901911230453324,52.4582353,13.2870827
Lindenstraße 2-4,Köpenick(Köpenick),1327.0,115.35,3,11.504117902037278,52.4521165,13.5706455
Olivaer Platz 10,Wilmersdorf(Wilmersdorf),1420.0,42.0,2,33.80952380952381,52.49916,13.31674
Hohenzollerndamm 58,Schmargendorf(Wilmersdorf),657.5,63.31,2,10.385405149265518,52.48643980000001,13.2969727
Gerichtstrasse 65,Wedding(Wedding),470.0,19.5,1,24.102564102564102,52.5436407,13.3726169
,Grunewald(Wilmersdorf),2466.0,137.0,3,18.0,52.48338529999999,13.2657999
Ansbacher Str. 11,Schöneberg(Schöneberg),4928.0,224.0,7,22.0,52.5036297,13.3431764
Michaelkirchstraße 21,Mitte(Mitte),728.61,30.98,1,23.518721755971594,52.51163,13.42273
Michaelkirchstraße 21,Mitte(Mitte),664.42,24.47,1,27.15243154883531,52.51163,13.42273
Kyllmannstraße 17,Wannsee(Zehlendorf),2350.0,119.0,3,19.747899159663866,52.42169,13.15797
Wadzeckstraße 4,Mitte(Mitte),826.0,39.55,1,20.88495575221239,52.5245841,13.4149331
Wadzeckstraße 4,Mitte(Mitte),521.0,24.58,1,21.196094385679416,52.5245841,13.4149331
Ostendstraße 27,Oberschöneweide(Köpenick),399.0,11.0,1,36.27272727272727,52.45739,13.5324
Heinrich Heine Strasse 38c,Mitte(Mitte),1790.0,92.0,3,19.456521739130434,52.5058618,13.4123667
Joachim-Friedrich-Str. 10a,Wilmersdorf(Wilmersdorf),2200.0,100.46,3,21.8992633884133,52.4955104,13.2961823
Kaiserin-Augusta-Allee 42,Charlottenburg(Charlottenburg),1160.0,97.0,2,11.958762886597938,52.5259456,13.3095876
Edisonstr. 40,Oberschöneweide(Köpenick),1608.0,135.56,3,11.861906167010918,52.4665583,13.5129561
Wexstraße 13,Schöneberg(Schöneberg),535.0,23.97,1,22.31956612432207,52.47883770000001,13.3367104
Seeburger Str. 14,Spandau(Spandau),840.0,89.0,3,9.438202247191011,52.5282355,13.1896087
Königin-Luise-Straße 5,Steglitz(Steglitz),480.0,25.96,1,18.489984591679505,52.4592,13.30551
Wadzeckstraße 4,Mitte(Mitte),491.0,24.58,1,19.97558991049634,52.5245841,13.4149331
Hilda-Geiringer-Weg 6,Tiergarten(Tiergarten),2920.0,132.0,4,22.12121212121212,52.52675619999999,13.3723415
Rykestr. 50,PrenzlauerBerg(PrenzlauerBerg),1281.0,46.57,2,27.50697874167919,52.5357177,13.4189852
Rykestr. 50,PrenzlauerBerg(PrenzlauerBerg),1198.0,49.9,2,24.00801603206413,52.5357177,13.4189852
Bornholmer Straße 70,PrenzlauerBerg(PrenzlauerBerg),875.0,53.0,2,16.50943396226415,52.5548106,13.3995189
Zimmerstraße 92,Mitte(Mitte),2999.14,119.44,4,25.110013395847286,52.5075361,13.38788
Gemeinschaftsstraße 50,Adlershof(Treptow),1585.0,121.99,4,12.992868267890811,52.44123,13.54392
Gemeinschaftsstraße 50,Adlershof(Treptow),1699.0,125.86,4,13.49912601303035,52.44123,13.54392
Fidicinstr. 33,Kreuzberg(Kreuzberg),1104.5,46.02,2,24.00043459365493,52.4870254,13.3908373
Kaiserin-Augusta-Allee 42,Charlottenburg(Charlottenburg),1310.0,95.0,2,13.789473684210526,52.5259456,13.3095876
Marburger Straße 14,Charlottenburg(Charlottenburg),2365.0,98.0,3,24.132653061224488,52.50246749999999,13.3368381
Französische Straße 56-60,Mitte(Mitte),1420.0,58.0,2,24.482758620689655,52.5149665,13.3872667
Hilda-Geiringer-Weg H 8,Tiergarten(Tiergarten),2300.0,113.0,3,20.353982300884955,52.5268643,13.3724638
Hilda-Geiringer-Weg H 8,Tiergarten(Tiergarten),2800.0,122.0,2,22.950819672131146,52.5268643,13.3724638
Hilda-Geiringer-Weg H 4,Tiergarten(Tiergarten),1850.0,122.0,3,15.163934426229508,52.5268643,13.3724638
Hilda-Geiringer-Weg H 6,Tiergarten(Tiergarten),2200.0,91.0,2,24.175824175824175,52.5268643,13.3724638
Meinekestraße  20,Charlottenburg(Charlottenburg),2481.92,155.12,4,16.0,52.5012298,13.3292273
Flutstraße 3,Niederschöneweide(Treptow),761.16,61.31,2,12.414940466481813,52.4559526,13.5139068
Flutstraße 3,Niederschöneweide(Treptow),1131.92,97.83,3,11.570274966779108,52.4559526,13.5139068
Fließstraße 21,Niederschöneweide(Treptow),1088.8,61.01,2,17.84625471234224,52.4562611,13.5151923
Fließstraße 21,Niederschöneweide(Treptow),1000.83,76.81,3,13.029944017706027,52.4562611,13.5151923
Zimmerstraße 92,Mitte(Mitte),1199.52,40.32,2,29.75,52.5075361,13.38788
Jablonskistraße 21,PrenzlauerBerg(PrenzlauerBerg),850.0,30.0,2,28.333333333333332,52.5377866,13.424177
Große-Präsidentenstraße 5,Mitte(Mitte),4400.0,174.49,4,25.216344776204938,52.5228824,13.4005759
Minskerstraße 4,Biesdorf(Marzahn),695.0,54.85,2,12.670920692798541,52.5067771,13.5570714
Fidicinstr. 34,Kreuzberg(Kreuzberg),1170.0,45.0,2,26.0,52.48705169999999,13.3906087
Rykestr. 50,PrenzlauerBerg(PrenzlauerBerg),1170.0,42.52,2,27.51646284101599,52.5357177,13.4189852
Rykestr. 50,PrenzlauerBerg(PrenzlauerBerg),2491.0,99.65,4,24.997491219267435,52.5357177,13.4189852
Marchlewskistr. 111,Friedrichshain(Friedrichshain),2332.8,194.4,4,12.0,52.50782210000001,13.449803
Gerichtstrasse 65,Wedding(Wedding),455.0,19.5,1,23.333333333333332,52.5436407,13.3726169
Leipziger Straße 128,Mitte(Mitte),1950.0,95.0,2,20.526315789473685,52.5101524,13.3822591
Zimmerstraße 92,Mitte(Mitte),1299.49,54.97,2,23.63998544660724,52.5075361,13.38788
Zimmerstraße 92,Mitte(Mitte),2199.64,87.6,4,25.110045662100458,52.5075361,13.38788
Pfarrer-Theile-Straße 85,Staaken(Spandau),1116.0,77.0,3,14.493506493506494,52.5252936,13.1466246
Fidicinstr. 34,Kreuzberg(Kreuzberg),1154.5,44.4,2,26.00225225225225,52.48705169999999,13.3906087
Bürgerstr. 70/72,Britz(Neukölln),1061.0,66.3,3,16.003016591251885,52.46169,13.43662
,Charlottenburg(Charlottenburg),900.0,30.0,1,30.0,52.5166023,13.3041054
,Niederschöneweide(Treptow),1562.5,125.0,4,12.5,52.45487989999999,13.5121268
,PrenzlauerBerg(PrenzlauerBerg),1036.0,56.0,2,18.5,52.5391787,13.4242073
Havelberger Str. 19,Tiergarten(Tiergarten),1911.33,141.58,4,13.499999999999998,52.5340466,13.3468821
Rykestr. 50,PrenzlauerBerg(PrenzlauerBerg),1910.0,79.56,2,24.007038712921066,52.5357177,13.4189852
Wexstraße 13-15,Schöneberg(Schöneberg),530.0,23.37,1,22.67864783910997,52.47883770000001,13.3367104
Rotherstraße 28,Friedrichshain(Friedrichshain),1221.21,91.82,2,13.300043563493794,52.5028437,13.4536231
,Spandau(Spandau),514.37,66.2,2,7.769939577039275,52.5351876,13.2002964
Gerichtstraße 65,Wedding(Wedding),460.0,19.5,1,23.58974358974359,52.5436407,13.3726169
Chausseestraße 58,Mitte(Mitte),1248.6,104.05,4,12.0,52.53658950000001,13.3759363
Gerichtstraße 65-68,Wedding(Wedding),455.0,19.5,1,23.333333333333332,52.5436407,13.3726169
Gerichtstraße 65-68,Wedding(Wedding),470.0,19.35,1,24.28940568475452,52.5436407,13.3726169
